id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32187067,,42700394,,,,19.43485,-99.14563,,,1.0,239.0,,3.39,41.0,269,54.0,
32190227,,22164738,,,,19.39439,-99.1742,,3500.0,30.0,1.0,,0.01,2.0,364,0.0,
32191613,,26811604,,,,19.42472,-99.13765,,947.0,1.0,97.0,,3.72,1.0,335,52.0,
32194615,,14161246,,,,19.34318,-99.21706,,,2.0,3.0,,0.04,1.0,0,0.0,
32195658,,224891208,,,,19.46293,-99.19857,,513.0,3.0,107.0,,1.53,1.0,156,23.0,
32196903,,171894446,,,,19.41226,-99.18819,,499.0,3.0,39.0,,0.57,33.0,325,4.0,
32201491,,241632404,,,,19.39298,-99.18027,,995.0,5.0,17.0,,0.24,1.0,265,3.0,
32202359,,70197088,,,,,-99.11311,,,3.0,26.0,,0.37,1.0,0,0.0,
32206204,,241677567,,,,19.42553,-99.22503,,630.0,7.0,2.0,,0.03,1.0,358,0.0,
32213421,,27619950,,,,19.38205337524414,-99.15484619140624,,750.0,7.0,70.0,,0.98,7.0,71,10.0,
32213663,,214860968,,,,19.43715,-99.14748,,725.0,2.0,256.0,,3.58,1.0,141,33.0,
32216129,,241752915,,,,19.36921,-99.16356,,500.0,1.0,9.0,,0.13,1.0,178,1.0,
32218750,,195808754,,,,19.39696,-99.17583,,589.0,2.0,31.0,,0.44,4.0,359,10.0,
32220831,,195808754,,,,19.39723,-99.17583,,549.0,2.0,21.0,,0.53,4.0,356,6.0,
32222530,,195808754,,,,19.39723,-99.17583,,519.0,2.0,46.0,,0.64,4.0,361,12.0,
32233452,,2337914,,,,19.43456,-99.16981,,2831.0,3.0,8.0,,0.12,6.0,345,1.0,
32244236,,50007082,,,,19.34754,-99.17158,,700.0,7.0,46.0,,0.65,4.0,350,8.0,
32268991,,216331941,,,,19.40203,-99.19676,,458.0,1.0,1.0,,0.04,1.0,365,0.0,
32271701,,34213141,,,,19.42163,-99.15581,,4500.0,1.0,79.0,,1.1,17.0,359,7.0,
32279619,,242119048,,,,19.3533,-99.16673,,809.0,2.0,13.0,,0.19,1.0,143,0.0,
32280026,,943473,,,,19.40219,-99.17492,,390.0,,0.0,,,1.0,178,0.0,
32280815,,192706922,,,,19.44527,-99.14583,,700.0,21.0,44.0,,0.62,2.0,364,3.0,
32282918,,242299251,,,,19.28936,-99.16304,,790.0,3.0,15.0,,0.21,2.0,226,0.0,
32284632,,137401294,,,,19.45172,-99.1296,,567.0,2.0,124.0,,1.75,1.0,163,33.0,
32290863,,171154979,,,,19.35735,-99.17959,,259.0,30.0,1.0,,1.0,1.0,56,1.0,
32292989,,14944735,,,,19.3582,,,,2.0,21.0,,0.3,1.0,0,0.0,
32304099,,242488085,,,,19.37941,-99.16954,,,1.0,1.0,,0.02,1.0,0,0.0,
32306600,,4811765,,,,19.37956,-99.16235,,780.0,2.0,105.0,,1.57,4.0,102,39.0,
32309879,,242545805,,,,19.34784,-99.16509,,1711.0,2.0,224.0,,3.16,3.0,328,21.0,
32311828,,217113646,,,,19.34216,-99.16868,,250.0,12.0,18.0,,0.26,5.0,86,1.0,
32317564,,36166922,,,,19.41671,-99.1581,,2750.0,2.0,213.0,,2.98,26.0,322,45.0,
32328567,,73039419,,,,19.35617,-99.15681,,709.0,3.0,110.0,,1.55,2.0,193,15.0,
32332374,,15197306,,,,19.3529,-99.16268,,1340.0,2.0,83.0,,1.17,1.0,347,15.0,
32334255,,7154738,,,,19.409215927124023,-99.17097473144533,,3400.0,1.0,198.0,,2.78,1.0,324,9.0,
32337401,,7675363,,,,19.41609,-99.16005,,910.0,10.0,40.0,,0.56,2.0,89,0.0,
32337466,,223421779,,,,19.30499,-99.1801,,1500.0,2.0,39.0,,0.55,1.0,97,9.0,
32340106,,242806648,,,,19.4101,-99.17581,,1136.0,1.0,109.0,,1.56,1.0,25,9.0,
32343685,,25246983,,,,19.43333,-99.13457,,5843.0,1.0,9.0,,0.17,7.0,0,0.0,
32351503,,36968846,,,,19.43018,-99.16385,,1096.0,2.0,263.0,,3.72,2.0,276,66.0,
32352794,,5738526,,,,19.41945,-99.1771,,3215.0,2.0,226.0,,3.32,3.0,296,56.0,
32354989,,241961627,,,,19.445842,-99.203539,,1096.0,1.0,70.0,,0.98,1.0,70,15.0,
32361001,,96208142,,,,19.45716,-99.14081,,559.0,1.0,2.0,,0.03,1.0,363,0.0,
32728430,,188950456,,,,19.442863,-99.150734,,914.0,1.0,,,5.45,6.0,43,,
32738171,,192383341,,,,19.29113,-99.18059,,716.0,1.0,140.0,,2.01,9.0,363,41.0,
32746037,,76987905,,,,19.38894,-99.17897,,930.0,2.0,3.0,,0.04,2.0,364,0.0,
32749445,,246289887,,,,19.48582,-99.12295,,,1.0,31.0,,0.44,1.0,0,0.0,
32757572,,73194914,,,,19.40149,-99.14363,,1143.0,2.0,38.0,,0.54,16.0,89,2.0,
32763130,,42943092,,,,19.43647,-99.20889,,488.0,1.0,231.0,,3.26,10.0,364,17.0,
32764244,,202404217,,,,19.2846,-99.16451,,725.0,5.0,116.0,,1.67,1.0,92,21.0,
32764512,,87539949,,,,19.41786,-99.17646,,,2.0,186.0,,2.63,8.0,0,12.0,
32769329,,17884770,,,,19.38363,-99.19108,,1100.0,3.0,55.0,,0.78,2.0,154,11.0,
32770745,,137516217,,,,19.44362,-99.20297,,1304.0,3.0,143.0,,2.03,1.0,41,24.0,
32789000,,100844511,,,,19.34889,-99.14895,,,3.0,109.0,,1.54,2.0,0,18.0,
32792983,,36166922,,,,19.41158,-99.16943,,4044.0,2.0,98.0,,1.44,26.0,98,16.0,
32812326,,225442181,,,,19.46026,-99.19629,,600.0,30.0,4.0,,0.06,1.0,175,0.0,
31957760,,123666972,,,,19.41194,-99.16263,,749.0,6.0,6.0,,0.09,1.0,40,0.0,
31958184,,171894446,,,,19.41291,-99.18917,,499.0,3.0,52.0,,0.73,33.0,179,6.0,
31958700,,12082084,,,,19.40696,-99.16126,,3434.0,3.0,52.0,,0.73,2.0,227,10.0,
31959754,,171894446,,,,19.41226,-99.18819,,490.0,3.0,65.0,,0.91,33.0,289,15.0,
31960880,,39071784,,,,19.41712,-99.17165,,1681.0,5.0,31.0,,0.44,1.0,348,9.0,
31960957,,45036613,,,,19.38603,-99.18019,,260.0,30.0,28.0,,0.4,1.0,94,3.0,
32361273,,14522884,,,,19.40028,-99.1464,,1400.0,1.0,160.0,,3.0,1.0,135,29.0,
32362743,,242995639,,,,19.38127,-99.18164,,550.0,1.0,103.0,,1.45,1.0,355,24.0,
32363166,,33604448,,,,19.41056,-99.18941,,762.0,1.0,143.0,,2.02,8.0,246,25.0,
32364817,,103903885,,,,19.41467,-99.17083,,,2.0,39.0,,0.55,1.0,0,0.0,
32365052,,73545292,,,,19.34261,-99.16824,,1011.0,2.0,52.0,,0.73,2.0,356,10.0,
32366727,,243033179,,,,19.43698,-99.14019,,397.0,2.0,57.0,,0.85,2.0,215,8.0,
32366921,,65783577,,,,19.29728,-99.13256,,2629.0,2.0,38.0,,0.54,2.0,217,7.0,
32369807,,104953556,,,,19.41675,-99.16043,,2340.0,1.0,165.0,,2.31,45.0,315,33.0,
32381598,,87174743,,,,19.40796,-99.1935,,821.0,1.0,,,4.96,10.0,166,77.0,
32386850,,93315919,,,,19.28083,-99.16493,,390.0,1.0,23.0,,0.32,1.0,302,0.0,
32402959,,243326419,,,,19.339195251464844,-99.13191223144533,,280.0,2.0,68.0,,0.98,3.0,330,8.0,
32406227,,18256545,,,,19.41176,-99.1885,,450.0,1.0,63.0,,0.89,2.0,346,1.0,
32420668,,5885059,,,,19.29893,-99.18651,,,5.0,6.0,,0.09,2.0,0,0.0,
32421024,,59199356,,,,19.43032,-99.16412,,1355.0,2.0,54.0,,0.79,1.0,352,0.0,
32425812,,156455377,,,,19.41313,-99.17817,,880.0,1.0,248.0,,3.48,24.0,214,25.0,
32426198,,156455377,,,,19.41313,-99.17817,,645.0,1.0,,,4.73,24.0,364,18.0,
32426439,,156455377,,,,19.41313,-99.17817,,690.0,1.0,263.0,,3.69,24.0,360,44.0,
32426596,,156455377,,,,19.41222,-99.17702,,650.0,1.0,,,7.65,24.0,361,48.0,
32426736,,156455377,,,,19.41313,-99.17817,,620.0,1.0,244.0,,3.43,24.0,364,13.0,
32426801,,156455377,,,,19.41313,-99.17817,,590.0,1.0,,,4.34,24.0,364,26.0,
32426871,,41160275,,,,19.41593,-99.15682,,950.0,2.0,,,4.14,1.0,169,51.0,
32427424,,201690687,,,,19.44475,-99.15868,,745.0,2.0,87.0,,1.23,1.0,351,9.0,
32428471,,11713276,,,,19.4265,-99.17318,,2000.0,2.0,14.0,,0.2,1.0,357,2.0,
32428779,,52056042,,,,19.3955,-99.17543,,857.0,1.0,20.0,,0.28,9.0,356,2.0,
32442214,,203806477,,,,19.37891,-99.16014,,750.0,5.0,14.0,,0.21,4.0,62,0.0,
32442544,,52589842,,,,19.41551,-99.17937,,3062.0,1.0,207.0,,2.92,2.0,143,51.0,
32442819,,208754203,,,,19.42091,-99.14986,,220.0,2.0,19.0,,0.27,1.0,347,6.0,
32443329,,95755203,,,,19.38605,-99.1911,,1720.0,5.0,32.0,,0.45,5.0,198,5.0,
32444925,,29119975,,,,19.29223,-99.13992,,1000.0,4.0,3.0,,0.04,2.0,363,1.0,
32450127,,1497087,,,,19.4133113,-99.1756614,,786.0,1.0,6.0,,2.77,12.0,327,6.0,
32496276,,243917363,,,,19.44623,-99.08831,,526.0,1.0,,,4.73,3.0,162,46.0,
32498281,,243035087,,,,19.40492,-99.17606,,,3.0,58.0,,0.82,9.0,275,2.0,
32504995,,244232969,,,,19.44589,-99.09633,,,5.0,0.0,,,1.0,0,0.0,
32516244,,244321663,,,,19.44041,-99.14468,,,1.0,56.0,,0.79,8.0,348,0.0,
32520543,,43588447,,,,19.41401,-99.18043,,1314.0,2.0,38.0,,1.04,2.0,311,16.0,
32521160,,231984367,,,,19.44231,-99.18379,,990.0,14.0,14.0,,0.2,1.0,269,0.0,
32524460,,244321663,,,,19.43966,-99.14467,,1015.0,1.0,78.0,,1.1,8.0,337,1.0,
32525058,,244401531,,,,19.37144470214844,-99.23880767822266,,600.0,4.0,88.0,,1.25,1.0,83,5.0,
32525230,,244399652,,,,19.44873,-99.12479,,,2.0,0.0,,,1.0,0,0.0,
32525668,,243035087,,,,19.40492,-99.17606,,1246.0,3.0,78.0,,1.1,9.0,1,27.0,
32526275,,207172370,,,,19.28690724684596,-99.20281347370528,,600.0,15.0,79.0,,1.17,1.0,178,7.0,
32527606,,485786839,,,,19.42429,-99.17142,,1994.0,1.0,4.0,,0.07,8.0,365,0.0,
32528261,,243035087,,,,19.40492,-99.17606,,815.0,3.0,45.0,,0.64,9.0,360,2.0,
32528714,,241484899,,,,19.36366,-99.16334,,1900.0,3.0,14.0,,0.2,1.0,164,3.0,
32528736,,243035087,,,,19.40492,-99.17606,,900.0,3.0,44.0,,0.62,9.0,357,8.0,
32534179,,2163990,,,,19.33985,-99.14522,,250.0,1.0,0.0,,,1.0,88,0.0,
32544654,,7799414,,,,19.4035701751709,-99.16461944580078,,2657.0,1.0,179.0,,2.55,11.0,129,43.0,
32550366,,49745514,,,,19.41559,-99.17764,,4833.0,2.0,164.0,,2.34,2.0,254,31.0,
32564699,,188553233,,,,19.27914,-99.16385,,853.0,2.0,92.0,,1.36,1.0,38,28.0,
32570363,,50603474,,,,19.43327,-99.18987,,766.0,3.0,102.0,,1.52,3.0,212,30.0,
32573051,,153743553,,,,19.38284,-99.17072,,1500.0,2.0,8.0,,0.47,1.0,117,4.0,
32573291,,36954526,,,,19.43901,-99.15329,,,1.0,5.0,,0.13,1.0,0,0.0,
32576003,,25784465,,,,19.39204,-99.15115,,700.0,2.0,15.0,,0.21,1.0,225,4.0,
32576073,,98246440,,,,19.41911,-99.15771,,770.0,20.0,55.0,,0.78,1.0,15,6.0,
32583561,,27215085,,,,19.39758,-99.17964,,361.0,3.0,46.0,,0.65,10.0,358,5.0,
32584031,,73194914,,,,19.40186,-99.14559,,1186.0,2.0,26.0,,0.37,16.0,88,1.0,
32590316,,244945648,,,,19.40888,-99.12838,,420.0,2.0,22.0,,0.31,1.0,241,2.0,
32591766,,12857881,,,,19.39166,-99.19027,,500.0,3.0,47.0,,0.67,1.0,345,8.0,
32592161,,244965103,,,,,-99.13194,,500.0,2.0,4.0,,0.26,1.0,89,2.0,
32609899,,24486135,,,,19.4202,-99.17723,,570.0,2.0,60.0,,0.85,4.0,182,2.0,
32627176,,101501884,,,,19.40732,-99.172,,2057.0,4.0,67.0,,0.95,2.0,70,7.0,
32634370,,33699791,,,,19.4179,-99.17233,,830.0,2.0,264.0,,3.76,1.0,336,44.0,
32635135,,105230403,,,,19.41094,-99.16547,,,4.0,74.0,,1.14,1.0,285,14.0,
32637780,,245375529,,,,19.380122942251237,-99.17354529043544,,650.0,2.0,195.0,,2.76,1.0,355,34.0,
32640638,,231665520,,,,19.39622,-99.17505,,555.0,1.0,63.0,,0.89,1.0,90,11.0,
32642612,,12656283,,,,19.40013,-99.16136,,734.0,1.0,184.0,,2.59,8.0,5,2.0,
32646171,,196839762,,,,19.38545,-99.15697,,809.0,2.0,51.0,,0.72,2.0,240,0.0,
32662640,,229434849,,,,19.43236,-99.17991,,607.0,1.0,52.0,,0.73,3.0,330,0.0,
32666475,,19411778,,,,19.430613,-99.162849,,,2.0,193.0,,2.76,3.0,0,15.0,
32668702,,177699544,,,,19.36446,-99.16288,,,3.0,4.0,,0.06,1.0,0,0.0,
32670430,,50247319,,,,19.39267,-99.18661,,499.0,2.0,14.0,,0.2,1.0,179,0.0,
32671628,,156648526,,,,19.46322,-99.16396,,1500.0,2.0,13.0,,0.19,1.0,228,0.0,
32673730,,245686209,,,,19.46549,-99.13065,,215.0,2.0,70.0,,1.0,1.0,352,14.0,
32690028,,214681814,,,,19.40299,-99.14563,,,1.0,5.0,,0.08,10.0,90,2.0,
32692588,,245814839,,,,19.3863,-99.14847,,,1.0,0.0,,,1.0,0,0.0,
32693473,,64837828,,,,19.41861,-99.17145,,2224.0,2.0,101.0,,1.66,1.0,132,18.0,
32698111,,259021484,,,,19.42445,-99.1596,,708.0,1.0,34.0,,0.49,2.0,176,2.0,
32698606,,20687100,,,,19.44338,-99.20195,,2063.0,3.0,15.0,,0.21,4.0,361,0.0,
32702059,,159801209,,,,19.42038,-99.15436,,1750.0,1.0,67.0,,0.95,1.0,164,3.0,
32712916,,174802499,,,,19.39212,,,350.0,2.0,8.0,,0.14,2.0,365,2.0,
32717432,,15791350,,,,19.41761,-99.17695,,2716.0,4.0,114.0,,1.64,7.0,148,19.0,
32722576,,76430461,,,,19.37672,,,700.0,2.0,89.0,,1.28,2.0,364,16.0,
32722654,,244321663,,,,19.44072723388672,-99.1444091796875,,,1.0,22.0,,0.31,8.0,339,0.0,
32722751,,244321663,,,,19.43955421447754,-99.14501190185548,,1278.0,1.0,26.0,,0.37,8.0,355,2.0,
32723914,,22049255,,,,19.44169,-99.20196,,2204.0,2.0,41.0,,0.58,2.0,364,12.0,
32822267,,246924406,,,,19.30985,-99.17269,,3000.0,30.0,0.0,,,1.0,365,0.0,
32832332,,22656920,,,,19.4325,-99.1266,,1244.0,2.0,29.0,,1.14,1.0,35,10.0,
32840588,,185017000,,,,19.4319396,-99.1864809,,,1.0,146.0,,2.07,10.0,161,24.0,
32840678,,185535296,,,,19.34052,-99.20136,,1857.0,1.0,4.0,,0.06,6.0,186,0.0,
32842342,,129892351,,,,19.36678,-99.24558,,589.0,1.0,174.0,,2.47,3.0,207,12.0,
32843504,,244321663,,,,19.440019607543945,-99.14488220214844,,345.0,1.0,82.0,,1.16,8.0,365,13.0,
32844702,,207658931,,,,19.4337,-99.15505,,1658.0,2.0,55.0,,0.79,9.0,261,12.0,
32845487,,230292,,,,19.40129816897023,-99.14513927155902,,1300.0,1.0,1.0,,0.07,1.0,269,0.0,
32846339,,245647510,,,,19.43183,-99.20853,,,1.0,1.0,,0.01,7.0,0,0.0,
32850277,,241798251,,,,19.39838,-99.07445,,,1.0,63.0,,0.89,1.0,264,15.0,
32862357,,245647510,,,,19.43166,-99.20948,,,1.0,1.0,,0.02,7.0,0,0.0,
32863411,,245647510,,,,19.43018,-99.20819,,,1.0,0.0,,,7.0,0,0.0,
32863557,,245647510,,,,19.42962,-99.20954,,,1.0,3.0,,0.04,7.0,0,0.0,
32864770,,247085523,,,,19.29155,-99.1486,,500.0,1.0,21.0,,0.3,2.0,240,1.0,
32869121,,198303899,,,,19.36738,-99.17164,,500.0,2.0,12.0,,0.17,2.0,83,0.0,
32870577,,147254250,,,,19.41150283813477,-99.16545104980467,,1529.0,1.0,,,4.72,6.0,328,42.0,
32872400,,27215085,,,,19.3981,-99.1791,,285.0,3.0,18.0,,0.26,10.0,361,3.0,
32872653,,16881981,,,,19.43072,-99.19521,,6361.0,2.0,194.0,,2.75,6.0,140,35.0,
32872883,,27215085,,,,19.39768,-99.18114,,,3.0,26.0,,0.39,10.0,364,1.0,
32876064,,51187314,,,,19.43542,-99.08425,,690.0,1.0,,,,6.0,160,,
32876703,,13677387,,,,19.38001273168379,-99.25467046051868,,990.0,1.0,88.0,,1.24,7.0,314,35.0,
32892794,,73194914,,,,19.40144,-99.14374,,,2.0,25.0,,0.36,16.0,86,3.0,
32894594,,247474259,,,,19.42517,-99.16152,,1644.0,4.0,282.0,,4.0,2.0,53,57.0,
32896058,,154887869,,,,19.39602,-99.1723,,2427.0,1.0,126.0,,1.82,3.0,354,19.0,
32898196,,25935831,,,,19.3944,-99.18708,,500.0,1.0,29.0,,0.41,1.0,54,0.0,
32899367,,164419825,,,,19.43918,-99.16137,,231.0,15.0,7.0,,0.22,2.0,243,2.0,
32899457,,296182807,,,,19.35779,-99.16661,,2939.0,2.0,77.0,,1.22,1.0,153,21.0,
32899927,,114702088,,,,19.37052,-99.18146,,1703.0,2.0,176.0,,2.49,2.0,278,28.0,
32910865,,12084509,,,,19.43564,-99.17847,,1599.0,3.0,45.0,,0.64,1.0,174,5.0,
32913869,,83066697,,,,19.39541,-99.17948,,780.0,1.0,200.0,,2.84,3.0,165,30.0,
32916767,,247609356,,,,19.3031,-99.2417,,,3.0,0.0,,,1.0,0,0.0,
32917824,,182398028,,,,19.29425,,,600.0,10.0,8.0,,0.12,7.0,362,3.0,
32919197,,197091490,,,,19.35034,-99.1629,,1090.0,2.0,239.0,,3.41,2.0,123,42.0,
32920902,,247474259,,,,19.42465,-99.15959,,1982.0,4.0,226.0,,3.21,2.0,57,42.0,
32921798,,182271712,,,,19.35012,-99.24746,,1479.0,2.0,85.0,,1.23,1.0,180,16.0,
32934617,,51934770,,,,19.40181,-99.17522,,871.0,10.0,45.0,,0.67,1.0,165,3.0,
32939515,,121414463,,,,19.41963,-99.1754,,,30.0,2.0,,0.03,4.0,0,0.0,
32939847,,247859183,,,,19.40343,-99.17471,,950.0,4.0,31.0,,0.44,1.0,45,1.0,
32941476,,114558351,,,,19.34978,-99.15872,,1230.0,2.0,137.0,,1.94,2.0,315,30.0,
32961824,,248064730,,,,19.44926,-99.20929,,,1.0,44.0,,0.66,1.0,0,0.0,
32964676,,69585849,,,,19.43191,-99.14153,,760.0,2.0,242.0,,3.51,1.0,1,35.0,
32986966,,161342389,,,,19.35505,-99.14244,,450.0,2.0,109.0,,1.56,2.0,250,21.0,
32987149,,187480022,,,,19.43308,-99.19094,,1950.0,1.0,10.0,,0.16,6.0,0,3.0,
32994453,,247273693,,,,19.44196,-99.19258,,400.0,2.0,59.0,,0.84,3.0,179,7.0,
32994838,,127440413,,,,19.39205,-99.14208,,,1.0,9.0,,0.13,1.0,0,0.0,
32994925,,15981957,,,,19.40547,-99.16061,,2000.0,3.0,92.0,,1.31,2.0,357,15.0,
33003997,,33702593,,,,19.38109,-99.16223,,1199.0,1.0,51.0,,0.73,1.0,108,9.0,
33008502,,29684938,,,,19.43303,-99.20792,,750.0,15.0,1.0,,0.02,3.0,360,0.0,
33011219,,108589107,,,,19.43485,-99.09094,,1321.0,1.0,,,,10.0,336,,
33012827,,66924953,,,,19.32647,-99.14531,,900.0,2.0,100.0,,1.42,1.0,173,12.0,
33014586,,12443156,,,,19.42,-99.16607,,,2.0,61.0,,0.87,1.0,0,9.0,
33019391,,131120547,,,,19.44562,-99.20201,,2252.0,2.0,119.0,,1.69,4.0,58,8.0,
33023608,,107487768,,,,19.36602,-99.16754,,1446.0,1.0,76.0,,1.08,1.0,364,10.0,
33023900,,13506358,,,,19.40362,-99.16354,,1300.0,2.0,13.0,,0.19,2.0,241,10.0,
33036360,,92679034,,,,19.42239,-99.17277,,495.0,1.0,154.0,,2.19,6.0,365,11.0,
33037873,,113463296,,,,19.41518,-99.16936,,2013.0,2.0,174.0,,2.48,2.0,122,37.0,
33039350,,248654252,,,,,-99.20713,,700.0,1.0,0.0,,,1.0,179,0.0,
33039846,,248664275,,,,19.36314,-99.18225,,975.0,1.0,112.0,,1.66,5.0,177,22.0,
33040560,,244000095,,,,19.42933,-99.16105,,1200.0,2.0,114.0,,1.62,2.0,241,0.0,
33045935,,181652382,,,,,-99.17247,,435.0,3.0,90.0,,1.28,9.0,15,16.0,
33047266,,248732193,,,,19.30089,-99.13543,,336.0,3.0,20.0,,0.28,4.0,179,2.0,
33049183,,162472626,,,,19.44102,-99.15191,,,2.0,96.0,,1.37,4.0,0,0.0,
33050196,,29114265,,,,19.44585,-99.20408,,3000.0,1.0,90.0,,1.28,8.0,313,4.0,
33051319,,245350245,,,,19.44535,-99.21863,,900.0,2.0,32.0,,0.46,5.0,0,1.0,
33051763,,248772692,,,,19.41051,-99.18807,,350.0,5.0,5.0,,0.07,3.0,250,2.0,
33066446,,248848642,,,,19.31644,-99.12242,,,2.0,19.0,,0.27,1.0,0,0.0,
33067296,,15489878,,,,19.43136,-99.15018,,1213.0,2.0,33.0,,0.47,3.0,338,4.0,
33067961,,49434635,,,,19.39413,-99.1489,,,4.0,2.0,,0.03,1.0,0,0.0,
33071376,,224022893,,,,19.37163,-99.17852,,672.0,1.0,20.0,,0.53,1.0,29,12.0,
33071707,,174812,,,,19.421,-99.15915,,,2.0,30.0,,0.44,1.0,0,12.0,
33073306,,245461770,,,,19.44415,-99.17024,,330.0,2.0,56.0,,0.8,1.0,313,18.0,
33075522,,48683674,,,,19.38877,-99.14966,,505.0,2.0,89.0,,1.32,4.0,176,23.0,
33075832,,48683674,,,,19.38654,-99.148,,600.0,2.0,85.0,,1.27,4.0,173,25.0,
33075943,,48683674,,,,19.38666,-99.14913,,406.0,2.0,65.0,,0.97,4.0,176,21.0,
33078569,,93809776,,,,19.38252,-99.17282,,1213.0,30.0,0.0,,,4.0,360,0.0,
33469624,,108589107,,,,19.4328,-99.09003,,1300.0,1.0,278.0,,4.0,10.0,239,0.0,
33476904,,123368090,,,,19.44337,-99.1848,,1800.0,3.0,3.0,,0.04,5.0,4,1.0,
33490640,,130147160,,,,19.2859547098807,-99.16053192582596,,876.0,2.0,99.0,,1.52,1.0,73,6.0,
33491181,,252368074,,,,19.38576,-99.16711,,580.0,1.0,70.0,,1.01,2.0,363,10.0,
33495009,,252402775,,,,19.394627,-99.177582,,,2.0,27.0,,0.39,2.0,0,0.0,
33496989,,220754262,,,,19.37549,-99.14659,,,3.0,57.0,,0.86,1.0,0,0.0,
33498681,,46735462,,,,19.40339469909668,-99.16240692138672,,728.0,1.0,82.0,,1.18,4.0,79,21.0,
33499213,,46735462,,,,19.40339469909668,-99.16240692138672,,828.0,1.0,80.0,,1.15,4.0,90,9.0,
33499321,,141888621,,,,19.45884,-99.06814,,2157.0,4.0,237.0,,3.44,2.0,139,37.0,
33499507,,46735462,,,,19.40339469909668,-99.16240692138672,,610.0,1.0,59.0,,0.84,4.0,82,11.0,
33499973,,103021479,,,,19.332,-99.13647,,,4.0,98.0,,1.46,2.0,4,2.0,
33505371,,253898614,,,,19.28962,-99.12127,,986.0,3.0,237.0,,3.64,1.0,160,50.0,
33514116,,126106513,,,,19.43152,-99.14152,,1041.0,1.0,253.0,,3.63,29.0,207,20.0,
33516336,,222087227,,,,19.4139,-99.14704,,829.0,1.0,33.0,,0.47,1.0,340,9.0,
33517321,,5755202,,,,19.44037,-99.18138,,2198.0,3.0,29.0,,0.42,36.0,84,9.0,
33518008,,160900733,,,,19.40901,-99.16074,,669.0,3.0,251.0,,3.6,3.0,280,46.0,
33526471,,187150623,,,,19.29316,-99.17968,,250.0,1.0,54.0,,0.79,3.0,330,8.0,
33527796,,63307033,,,,19.4144,-99.18485,,2022.0,4.0,15.0,,0.24,13.0,250,1.0,
33530643,,252662559,,,,19.37742,-99.25556,,2500.0,2.0,9.0,,0.13,1.0,329,0.0,
33532387,,12130503,,,,19.39635,-99.17893,,450.0,1.0,131.0,,1.88,10.0,359,17.0,
33532890,,12130503,,,,19.39467,-99.17757,,1274.0,1.0,86.0,,1.23,10.0,339,5.0,
33551076,,252808339,,,,19.28179,-99.13298,,240.0,1.0,31.0,,0.45,1.0,136,0.0,
33551782,,152275303,,,,19.37061,-99.17483,,912.0,2.0,84.0,,1.22,2.0,240,25.0,
33556876,,59653668,,,,19.4106,-99.1704,,5735.0,1.0,206.0,,3.02,1.0,141,29.0,
33558085,,252867310,,,,19.406959,-99.172931,,,5.0,88.0,,1.38,1.0,71,13.0,
33558422,,37406674,,,,19.38291,-99.12851,,400.0,4.0,4.0,,0.06,3.0,363,0.0,
33559765,,16346761,,,,19.40953,-99.16457,,599.0,2.0,136.0,,1.95,14.0,354,15.0,
33561836,,252901192,,,,19.41623,-99.16447,,10137.0,2.0,118.0,,1.73,6.0,342,20.0,
33586051,,58134584,,,,19.42978,-99.17052,,1100.0,2.0,203.0,,2.91,1.0,64,29.0,
33587945,,23874333,,,,19.41655,-99.16972,,1314.0,1.0,98.0,,1.41,1.0,54,1.0,
33588467,,253095354,,,,19.41968,-99.08369,,1579.0,2.0,53.0,,0.77,1.0,88,7.0,
33588475,,92520916,,,,19.35481,-99.17934,,949.0,1.0,24.0,,0.35,8.0,365,6.0,
33589302,,253107053,,,,,-99.13781,,,2.0,11.0,,0.16,1.0,0,0.0,
33589806,,104249043,,,,19.36026,,,3850.0,3.0,5.0,,0.13,1.0,364,3.0,
33592353,,250181130,,,,19.49221,-99.13927,,350.0,2.0,76.0,,1.12,4.0,360,12.0,
33592388,,253134228,,,,19.42958,-99.16836,,,1.0,49.0,,0.71,1.0,0,0.0,
32726922,,171894446,,,,19.41226,-99.18819,,502.0,3.0,74.0,,1.06,33.0,347,22.0,
32727571,,108031975,,,,19.3378,-99.14577,,626.0,1.0,229.0,,3.31,1.0,350,48.0,
32727630,,171894446,,,,19.41226,-99.18819,,654.0,3.0,49.0,,0.71,33.0,342,15.0,
33079228,,245350245,,,,19.44535,-99.21863,,900.0,2.0,52.0,,0.74,5.0,0,15.0,
33080269,,52169905,,,,19.36974,-99.1735,,757.0,3.0,70.0,,1.08,7.0,365,13.0,
33092327,,33080453,,,,19.33717,-99.17602,,250.0,2.0,17.0,,0.42,5.0,272,2.0,
33093264,,245350245,,,,19.44535,-99.21863,,,1.0,30.0,,0.43,5.0,0,2.0,
33100716,,13677387,,,,19.43888,-99.19893,,1999.0,2.0,177.0,,2.53,7.0,303,19.0,
33100877,,249144390,,,,19.43743,-99.16298,,621.0,2.0,99.0,,1.42,1.0,318,1.0,
33105638,,2121802,,,,19.34335,-99.19452,,1314.0,2.0,80.0,,1.19,1.0,346,3.0,
33128669,,91265490,,,,19.43401,-99.16798,,2253.0,1.0,,,5.09,109.0,341,,
